species	state
1690	Pappophorum_pappiferum	0
1691	Tridens_brasiliensis	0
1692	Cleistogenes_songorica	0
1693	Decaryella_madagascariensis	0
1694	Neostapfiella_perrieri	0
1695	Sporobolus_contractus	0
1696	Zoysia_matrella	0
1697	Eragrostis_capensis	0
1698	Pratochloa_walteri	0
1699	Kalinia_obtusiflora	0
1700	Pogonarthria_squarrosa	0
1701	Ectrosia_leporina	0
1702	Heterachne_abortiva	0
1703	Cladoraphis_spinosa	0
1704	Psammagrostis_wiseana	0
1705	Fingerhuthia_sesleriiformis	0
1706	Tetrachne_dregei	0
1707	Entoplocamia_aristulata	0
1708	Uniola_paniculata	0
1709	Enneapogon_desvauxii	0
1710	Schmidtia_pappophoroides	0
1711	Cottea_pappophoroides	0
1712	Viguierella_madagascariensis	0
1713	Triraphis_mollis	0
1714	Neyraudia_reynaudiana	0
1715	Centropodia_glauca	0
1716	Ellisochloa_rangei	0
1717	Rytidosperma_exiguum	0
1718	Plagiochloa_acutiflora	0
1719	Tribolium_pusillum	0
1720	Schismus_schismoides	0
1721	Tenaxia_disticha	0
1722	Danthonia_secundiflora	0
1723	Notochloe_microdon	0
1724	Chimaerochloa_archboldii	0
1725	Cortaderia_pilosa	0
1726	Chaetobromus_involucratus	0
1727	Austroderia_richardii	0
1728	Chionochloa_rubra	0
1729	Pentameris_dentata	0
1730	Pseudopentameris_macrantha	0
1731	Plinthanthesis_paradoxa	0
1732	Capeochloa_arundinacea	0
1733	Geochloa_decora	0
1734	Merxmuellera_drakensbergensis	0
1735	Isachne_mauritiana	0
1736	Coelachne_japonica	0
1737	Sphaerocaryum_malaccense	0
1738	Hubbardia_heptaneuron	0
1739	Eriachne_pulchella	0
1740	Micraira_subulifolia	0
1741	Phragmites_australis	0
1742	Molinia_caerulea	0
1743	Hakonechloa_macra	0
1744	Styppeiochloa_hitchcockii	0
1745	Elytrophorus_spicatus	0
1746	Amphipogon_strictus	0
1747	Arundo_donax	0
1748	Monachather_paradoxus	0
1749	Aristida_longifolia	0
1750	Stipagrostis_brevifolia	0
1751	Sartidia_jucunda	0
1752	Nicoraepoa_pugionifolia	0
1753	Lolium_mairei	0
1754	Leucopoa_calabrica	0
1755	Pseudobromus_africanus	0
1756	Drymochloa_sylvatica	0
1757	Festuca_masafuerana	0
1758	Castellia_tuberculosa	0
1759	Scolochloa_festucacea	0
1760	Dryopoa_dives	0
1761	Desmazeria_rigida	0
1762	Cutandia_maritima	0
1763	Vulpiella_stipoides	0
1764	Parapholis_cylindrica	0
1765	Sphenopus_divaricatus	0
1766	Cynosurus_cristatus	0
1767	Dactylis_glomerata	0
1768	Lamarckia_aurea	0
1769	Helictochloa_bromoides	0
1770	Molineriella_laevis	0
1771	Aira_praecox	0
1772	Periballia_involucrata	0
1773	Avenella_flexuosa	0
1774	Corynephorus_canescens	0
1775	Antinoria_agrostidea	0
1776	Holcus_azoricus	0
1777	Vahlodea_atropurpurea	0
1778	Deschampsia_antarctica	0
1779	Sesleria_argentea	0
1780	Sesleriella_sphaerocephala	0
1781	Psilathera_ovata	0
1782	Oreochloa_disticha	0
1783	Mibora_minima	0
1784	Echinaria_capitata	0
1785	Alopecurus_myosuroides	0
1786	Apera_interrupta	0
1787	Nephelochloa_orientalis	0
1788	Ventenata_dubia	0
1789	Gaudiniopsis_macra	0
1790	Simplicia_laxa	0
1791	Sylvipoa_queenslandica	0
1792	Saxipoa_saxicola	0
1793	Arctagrostis_latifolia	0
1794	Hookerochloa_eriopoda	0
1795	Beckmannia_eruciformis	0
1796	Pholiurus_pannonicus	0
1797	Cinna_latifolia	0
1798	Aniselytron_treutleri	0
1799	Dupontiopsis_hayachinensis	0
1800	Dupontia_fisheri	0
1801	Arctopoa_tibetica	0
1802	Phleum_paniculatum	0
1803	Milium_vernale	0
1804	Avenula_pubescens	0
1805	Pseudosclerochloa_rupestris	0
1806	Puccinellia_glaucescens	0
1807	Sclerochloa_dura	0
1808	Catabrosella_variegata	0
1809	Catabrosa_aquatica	0
1810	Phippsia_concinna	0
1811	Arctohyalopoa_lanatiflora	0
1812	Hyalopoa_pontica	0
1813	Paracolpodium_altaicum	0
1814	Colpodium_biebersteinianum	0
1815	Polypogon_maritimus	0
1816	Agropogon_lutosus	0
1817	Lachnagrostis_avenacea	0
1818	Agrostis_truncatula	0
1819	Podagrostis_humilis	0
1820	Gastridium_ventricosum	0
1821	Triplachne_nitens	0
1822	Calamagrostis_X_calammophila	0
1823	Deyeuxia_purpurascens	0
1824	Dichelachne_rara	0
1825	Echinopogon_caespitosus	0
1826	Limnodea_arkansana	0
1827	Pentapogon_quadrifidus	0
1828	Chascolytrum_koelerioides	0
1829	Briza_maxima	0
1830	Airopsis_tenella	0
1831	Anthoxanthum_occidentale	0
1832	Phalaris_paradoxa	0
1833	Helictotrichon_scabrivalve	0
1834	Koeleria_loweana	0
1835	Gaudinia_hispanica	0
1836	Trisetaria_loeflingiana	0
1837	Rostraria_salzmannii	0
1838	Avellinia_festucoides	0
1839	Sibiriotrisetum_sibiricum	0
1840	Trisetum_flavescens	0
1841	Graphephorum_canescens	0
1842	Sphenopholis_obtusata	0
1843	Trisetopsis_elongata	0
1844	Avena_fatua	0
1845	Arrhenatherum_elatius	0
1846	Lagurus_ovatus	0
1847	Tricholemma_jahandiezii	0
1848	Leymus_innovatus	0
1849	Psathyrostachys_huashanica	0
1850	Hordelymus_europaeus	0
1851	Hordeum_marinum	0
1852	Stenostachys_gracilis	0
1853	Agropyron_deweyi	0
1854	Eremopyrum_triticeum	0
1855	Australopyrum_velutinum	0
1856	Elymus_elytrigioides	0
1857	Pseudoroegneria_spicata	0
1858	Kengyilia_tahelacana	0
1859	Anthosachne_rectiseta	0
1860	Pascopyrum_smithii	0
1861	Douglasdeweya_deweyi	0
1862	Henrardia_persica	0
1863	Peridictyon_sanctum	0
1864	Festucopsis_serpentini	0
1865	Heteranthelium_piliferum	0
1866	Secale_sylvestre	0
1867	Crithopsis_delileana	0
1868	Taeniatherum_caput-medusae	0
1869	Aegilops_speltoides	0
1870	Amblyopyrum_muticum	0
1871	Triticum_timopheevii	0
1872	Dasypyrum_villosum	0
1873	Littledalea_tibetica	0
1874	Anisantha_madritensis	0
1875	Ceratochloa_carinata	0
1876	Bromus_pumilio	0
1877	Bromopsis_benekenii	0
1878	Brachypodium_distachyon	0
1879	Neomolinia_fauriei	0
1880	Diarrhena_obovata	0
1881	Melica_mutica	0
1882	Lycochloa_avenacea	0
1883	Schizachne_purpurascens	0
1884	Glyceria_canadensis	0
1885	Pleuropogon_sabinei	0
1886	Brylkinia_caudata	0
1887	Koordersiochloa_longiarista	0
1888	Austrostipa_verticillata	0
1889	Piptatherum_microcarpum	0
1890	Achnatherum_virescens	0
1891	Eriocoma_nelsonii	0
1892	Timouria_caragana	0
1893	Barkworthia_stillmanii	0
1894	Pseudoeriocoma_eminens	0
1895	Nassella_hyalina	0
1896	Amelichloa_brachychaeta	0
1897	Jarava_ichu	0
1898	Celtica_gigantea	0
1899	Oloptum_miliaceum	0
1900	Piptochaetium_napostaense	0
1901	Stipellula_capensis	0
1902	Macrochloa_tenacissima	0
1903	Hesperostipa_comata	0
1904	Piptatheropsis_canadensis	0
1905	Oryzopsis_asperifolia	0
1906	Pappostipa_chrysophylla	0
1907	Ptilagrostis_pelliotii	0
1908	Ptilagrostiella_kingii	0
1909	Patis_racemosa	0
1910	Psammochloa_villosa	0
1911	Trikeraia_pappiformis	0
1912	Ampelodesmos_mauritanica	0
1913	Stephanachne_nigrescens	0
1914	Sinochasea_trigyna	0
1915	Danthoniastrum_compactum	0
1916	Duthiea_brachypodium	0
1917	Anisopogon_avenaceus	0
1918	Metcalfia_mexicana	0
1919	Phaenosperma_globosum	0
1920	Nardus_stricta	0
1921	Lygeum_spartum	0
1922	Brachyelytrum_japonicum	0
1923	Bambusa_copelandii	0
1924	Dendrocalamus_strictus	0
1925	Gigantochloa_nigrociliata	0
1926	Melocalamus_compactiflorus	0
1927	Vietnamosasa_ciliata	0
1928	Thyrsostachys_siamensis	0
1929	Maclurochloa_montana	0
1930	Oxytenanthera_abyssinica	0
1931	Oreobambos_buchwaldii	0
1932	Pseudoxytenanthera_monadelpha	0
1933	Temochloa_liliana	0
1934	Bonia_levigata	0
1935	Mullerochloa_moreheadiana	0
1936	Dinochloa_malayana	0
1937	Neololeba_atra	0
1938	Greslania_circinnata	0
1939	Temburongia_simplex	0
1940	Racemobambos_hepburnii	0
1941	Schizostachyum_grande	0
1942	Neohouzeaua_fimbriata	0
1943	Cephalostachyum_pergracile	0
1944	Sokinochloa_chapelieri	0
1945	Melocanna_baccifera	0
1946	Pseudostachyum_polymorphum	0
1947	Nastus_elongatus	0
1948	Widjajachloa_producta	0
1949	Sirochloa_parvifolia	0
1950	Valiha_diffusa	0
1951	Hickelia_madagascariensis	0
1952	Otatea_reynosoana	0
1953	Olmeca_reflexa	0
1954	Guadua_paniculata	0
1955	Rhipidocladum_harmonicum	0
1956	Arthrostylidium_merostachyoides	0
1957	Aulonemia_laxa	0
1958	Chusquea_elata	0
1959	Lithachne_humilis	0
1960	Cryptochloa_strictiflora	0
1961	Olyra_latifolia	0
1962	Raddia_brasiliensis	0
1963	Pariana_parvispica	0
1964	Buergersiochloa_bambusoides	0
1965	Fargesia_maculata	0
1966	Yushania_exilis	0
1967	Chimonobambusa_convoluta	0
1968	Phyllostachys_reticulata	0
1969	Drepanostachyum_falcatum	0
1970	Himalayacalamus_cupreus	0
1971	Indocalamus_longiauritus	0
1972	Oligostachyum_oedogonatum	0
1973	Semiarundinaria_densiflora	0
1974	Arundinaria_gigantea	0
1975	Oldeania_marojejyensis	0
1976	Bashania_fargesii	0
1977	Bergbambos_tessellata	0
1978	Pleioblastus_maculatus	0
1979	Chimonocalamus_pallens	0
1980	Thamnocalamus_spathiflorus	0
1981	Sasamorpha_borealis	0
1982	Sasa_palmata	0
1983	Hibanobambusa_kamitegensis	0
1984	Indosasa_shibataeoides	0
1985	Acidosasa_purpurea	0
1986	Sinobambusa_tootsik	0
1987	Pseudosasa_japonica	0
1988	Shibataea_kumasasa	0
1989	Oryza_australiensis	0
1990	Leersia_tisserantii	0
1991	Zizania_latifolia	0
1992	Luziola_fluitans	0
1993	Zizaniopsis_miliacea	0
1994	Hygroryza_aristata	0
1995	Prosphytochloa_prehensilis	0
1996	Chikusichloa_aquatica	0
1997	Maltebrunia_letestui	0
1998	Humbertochloa_bambusiuscula	0
1999	Ehrharta_ramosa	0
2000	Microlaena_stipoides	0
2001	Streptogyna_americana	0
2002	Guaduella_densiflora	0
2003	Puelia_olyriformis	0
2004	Pharus_latifolius	0
2005	Leptaspis_zeylanica	0
2006	Streptochaeta_sodiroana	0
2007	Anomochloa_marantoidea	0
2008	Ecdeiocolea_monostachya	0
2009	Georgeantha_hexandra	0
2010	Joinvillea_plicata	0
2011	Flagellaria_indica	0
2012	Restio_longiaristatus	0
2013	Thamnochortus_schlechteri	0
2014	Rhodocoma_arida	0
2015	Elegia_mucronata	0
2016	Staberoha_stokoei	0
2017	Askidiosperma_insigne	0
2018	Platycaulos_anceps	0
2019	Soroveta_ambigua	0
2020	Cannomois_scirpoides	0
2021	Mastersiella_digitata	0
2022	Hypodiscus_laevigatus	0
2023	Willdenowia_incurvata	0
2024	Ceratocaryum_xerophilum	0
2025	Anthochortus_crinalis	0
2026	Chordifex_crispatus	0
2027	Platychorda_applanata	0
2028	Tremulina_tremula	0
2029	Loxocarya_gigas	0
2030	Desmocladus_eludens	0
2031	Lepidobolus_chaetocephalus	0
2032	Coleocarya_gracilis	0
2033	Tyrbastes_glaucescens	0
2034	Melanostachya_ustulata	0
2035	Baloskion_gracile	0
2036	Dielsia_stenostachya	0
2037	Cytogonidium_leptocarpoides	0
2038	Leptocarpus_tenax	0
2039	Dapsilanthus_ramosus	0
2040	Apodasmia_ceramophila	0
2041	Chaetanthus_aristatus	0
2042	Hypolaena_exsulca	0
2043	Alexgeorgea_ganopoda	0
2044	Empodisma_gracillimum	0
2045	Taraxis_grossa	0
2046	Winifredia_sola	0
2047	Eurychorda_complanata	0
2048	Centrolepis_strigosa	0
2049	Aphelia_brizula	0
2050	Lepyrodia_curvescens	0
2051	Calorophus_elongatus	0
2052	Sporadanthus_strictus	0
2053	Anarthria_prolifera	0
2054	Hopkinsia_adscendens	0
2055	Lyginia_barbata	0
2056	Paepalanthus_bonsai	0
2057	Actinocephalus_glareosus	0
2058	Tonina_fluviatilis	0
2059	Lachnocaulon_anceps	0
2060	Syngonanthus_cuyabensis	0
2061	Leiothrix_gomesii	0
2062	Comanthera_paepalophylla	0
2063	Eriocaulon_aquaticum	0
2064	Aratitiyopea_lopezii	0
2065	Orectanthe_sceptrum	0
2066	Xyris_jupicai	0
2067	Carex_bostrychostigma	0
2068	Cymophyllus_fraserianus	0
2069	Scirpus_ancistrochaetus	0
2070	Phylloscirpus_acaulis	0
2071	Rhodoscirpus_asper	0
2072	Zameioscirpus_muticus	0
2073	Amphiscirpus_nevadensis	0
2074	Calliscirpus_criniger	0
2075	Trichophorum_rigidum	0
2076	Eriophorum_comosum	0
2077	Khaosokia_caricoides	0
2078	Blysmus_compressus	0
2079	Blysmopsis_rufa	0
2080	Dulichium_arundinaceum	0
2081	Cyperus_erinaceus	0
2082	Isolepis_costata	0
2083	Schoenoplectiella_humillima	0
2084	Ficinia_gracilis	0
2085	Hellmuthia_membranacea	0
2086	Dracoscirpoides_ficinioides	0
2087	Scirpoides_holoschoenus	0
2088	Karinia_mexicana	0
2089	Pseudoschoenus_inanis	0
2090	Schoenoplectus_corymbosus	0
2091	Actinoscirpus_grossus	0
2092	Bolboschoenus_maritimus	0
2093	Fuirena_abnormalis	0
2094	Eleocharis_marginulata	0
2095	Fimbristylis_cymosa	0
2096	Zulustylis_variegata	0
2097	Actinoschoenus_thouarsii	0
2098	Trachystylis_stradbrokensis	0
2099	Bulbostylis_barbata	0
2100	Arthrostylis_aphylla	0
2101	Rhynchospora_gracillima	0
2102	Pleurostachys_stricta	0
2103	Lagenocarpus_alboniger	0
2104	Tetraria_triangularis	0
2105	Schoenus_microstachys	0
2106	Tricostularia_pauciflora	0
2107	Tetrariopsis_octandra	0
2108	Gahnia_trifida	0
2109	Mesomelaena_pseudostygia	0
2110	Costularia_pantopoda	0
2111	Oreobolus_kuekenthalii	0
2112	Capeobolus_brevicaulis	0
2113	Machaerina_rubiginosa	0
2114	Neesenbeckia_punctoria	0
2115	Lepidosperma_tortuosum	0
2116	Evandra_aristata	0
2117	Caustis_dioica	0
2118	Carpha_glomerata	0
2119	Cladium_mariscus	0
2120	Calyptrocarya_glomerulata	0
2121	Scleria_lacustris	0
2122	Becquerelia_cymosa	0
2123	Diplacrum_caricinum	0
2124	Microdracoides_squamosus	0
2125	Coleochloa_setifera	0
2126	Mapania_cuspidata	0
2127	Scirpodendron_bogneri	0
2128	Hypolytrum_nemorum	0
2129	Paramapania_parvibractea	0
2130	Diplasia_karatifolia	0
2131	Lepironia_articulata	0
2132	Chrysitrix_capensis	0
2133	Juncus_capitatus	0
2134	Rostkovia_magellanica	0
2135	Oreojuncus_trifidus	0
2136	Luzula_multiflora	0
2137	Prionium_serratum	0
2138	Thurnia_sphaerocephala	0
2139	Mayaca_fluviatilis	0
2140	Kunhardtia_radiata	0
2141	Epidryos_allenii	0
2142	Stegolepis_parvipetala	0
2143	Potarophytum_riparium	0
2144	Spathanthus_bicolor	0
2145	Aechmea_bruggeri	0
2146	Ronnbergia_wuelfinghoffii	0
2147	Karawata_gustavoi	0
2148	Wittmackia_tentaculifera	0
2149	Billbergia_magnifica	0
2150	Canistrum_perplexum	0
2151	Nidularium_campos-portoi	0
2152	Canistropsis_selloana	0
2153	Neoregelia_spiralipetala	0
2154	Quesnelia_edmundoi	0
2155	Hohenbergia_andina	0
2156	Wittrockia_superba	0
2157	Androlepis_skinneri	0
2158	Araeococcus_goeldianus	0
2159	Pseudaraeococcus_chlorocarpus	0
2160	Portea_filifera	0
2161	Lymania_globosa	0
2162	Hohenbergiopsis_guatemalensis	0
2163	Neoglaziovia_variegata	0
2164	Acanthostachys_strobilacea	0
2165	Orthophytum_benzingii	0
2166	Lapanthus_duartei	0
2167	Cryptanthus_acaulis	0
2168	Hoplocryptanthus_glaziovii	0
2169	Rokautskyia_odoratissima	0
2170	Ananas_bracteatus	0
2171	Disteganthus_lateralis	0
2172	Fernseea_itatiaiae	0
2173	Bromelia_urbaniana	0
2174	Ochagavia_andina	0
2175	Fascicularia_bicolor	0
2176	Greigia_sphacelata	0
2177	Pseudananas_sagenarius	0
2178	Puya_mima	0
2179	Dyckia_beateae	0
2180	Fosterella_christophii	0
2181	Pitcairnia_feliciana	0
2182	Navia_saxicola	0
2183	Brewcaria_reflexa	0
2184	Cottendorfia_florida	0
2185	Hechtia_argentea	0
2186	Mesoamerantha_guatemalensis	0
2187	Vriesea_tequendamae	0
2188	Tillandsia_disticha	0
2189	Racinaea_adscendens	0
2190	Lemeltonia_triglochinoides	0
2191	Josemania_singularis	0
2192	Wallisia_anceps	0
2193	Barfussia_laxissima	0
2194	Pseudalcantarea_macropetala	0
2195	Guzmania_polycephala	0
2196	Gregbrownia_fulgens	0
2197	Werauhia_paupera	0
2198	Alcantarea_geniculata	0
2199	Stigmatodon_harrylutheri	0
2200	Jagrantia_monstrum	0
2201	Goudaea_chrysostachys	0
2202	Zizkaea_tuerckheimii	0
2203	Mezobromelia_pleiosticha	0
2204	Catopsis_subulata	0
2205	Catopsis_juncifolia	0
2206	Catopsis_nitida	0
2207	Catopsis_wangerinii	0
2208	Catopsis_nutans	0
2209	Catopsis_paniculata	0
2210	Catopsis_morreniana	0
2211	Catopsis_floribunda	0
2212	Glomeropitcairnia_penduliflora	0
2213	Lindmania_longipes	0
2214	Brocchinia_micrantha	0
2215	Brocchinia_steyermarkii	0
2216	Brocchinia_acuminata	0
2217	Brocchinia_reducta	7
2218	Brocchinia_prismatica	0
2219	Brocchinia_tatei	0
2220	Sequencia_serrata	0
2221	Brocchinia_uaipanensis	0
2222	Sparganium_fallax	0
2223	Typha_minima	0
2224	Nepenthes_pervillei	7
2225	Nepenthes_distillatoria	7
2226	Nepenthes_khasiana	7
2227	Nepenthes_danseri	8
2228	Nepenthes_vieillardii	8
2229	Nepenthes_bicalcarata	8
2230	Nepenthes_ampullaria	8
2231	Nepenthes_x_hookeriana	7
2232	Nepenthes_rafflesiana	8
2233	Nepenthes_hemsleyansa	7
2234	Nepenthes_mirabilis	7
2235	Nepenthes_echinostoma	7
2236	Nepenthes_orbiculata	8
2237	Nepenthes_rowanae	8
2238	Nepenthes_tenax	7
2239	Nepenthes_tomoriana	8
2240	Nepenthes_treubiana	8
2241	Nepenthes_neoguineensis	8
2242	Nepenthes_lamii	8
2243	Nepenthes_monticola	8
2244	Nepenthes_papuana	8
2245	Nepenthes_x_trichocarpa	7
2246	Nepenthes_gracilis	8
2247	Nepenthes_cf_angustifolia	7
2248	Nepenthes_mapuluensis	8
2249	Nepenthes_albomarginata	7
2250	Nepenthes_campanulata	8
2251	Nepenthes_philippinensis	7
2252	Nepenthes_mantalingajanensis	8
2253	Nepenthes_palawanensis	8
2254	Nepenthes_attenboroughii	7
2255	Nepenthes_mira	7
2256	Nepenthes_deaniana	7
2257	Nepenthes_leonardoi	7
2258	Nepenthes_alata	7
2259	Nepenthes_argentii	8
2260	Nepenthes_armin	7
2261	Nepenthes_viridis	7
2262	Nepenthes_graciliflora	7
2263	Nepenthes_pantaronensis	7
2264	Nepenthes_peltata	8
2265	Nepenthes_micramphora	7
2266	Nepenthes_hamiguitanensis	7
2267	Nepenthes_justinae	7
2268	Nepenthes_robcantleyi	8
2269	Nepenthes_truncata	7
2270	Nepenthes_zygon	7
2271	Nepenthes_mindanaoensis	7
2272	Nepenthes_copelandii	7
2273	Nepenthes_talaandig	7
2274	Nepenthes_petiolata	7
2275	Nepenthes_pulchra	7
2276	Nepenthes_sumagaya	7
2277	Nepenthes_ceiliae	7
2278	Nepenthes_comuta	7
2279	Nepenthes_rajah	8
2280	Nepenthes_edwardsiana	7
2281	Nepenthes_macrophylla	7
2282	Nepenthes_villosa	7
2283	Nepenthes_burbidgeae	8
2284	Nepenthes_boschiana	7
2285	Nepenthes_faizaliana	7
2286	Nepenthes_lowii	7
2287	Nepenthes_clipeata	8
2288	Nepenthes_ephippiata	7
2289	Nepenthes_veitchii	7
2290	Nepenthes_platychila	7
2291	Nepenthes_eymae	5
2292	Nepenthes_minima	7
2293	Nepenthes_maxima	7
2294	Nepenthes_cf_oblanceolata	7
2295	Nepenthes_klossii	7
2296	Nepenthes_stenophylla	7
2297	Nepenthes_glandulifera	7
2298	Nepenthes_chaniana	7
2299	Nepenthes_zakriana	8
2300	Nepenthes_mollis	7
2301	Nepenthes_vogelii	7
2302	Nepenthes_macrovulgaris	7
2303	Nepenthes_reinwardtiana	7
2304	Nepenthes_sanguinea	7
2305	Nepenthes_macfarlanei	7
2306	Nepenthes_ramispina	7
2307	Nepenthes_alba	7
2308	Nepenthes_gracillima	7
2309	Nepenthes_benstonei	7
2310	Nepenthes_kongkandana	7
2311	Nepenthes_kampotiana	7
2312	Nepenthes_smilesii	7
2313	Nepenthes_andamana	8
2314	Nepenthes_suratensis	7
2315	Nepenthes_kerrii	7
2316	Nepenthes_thai	8
2317	Nepenthes_thorelii	7
2318	Nepenthes_bokorensis	7
2319	Nepenthes_chang	7
2320	Nepenthes_eustachya	7
2321	Nepenthes_gymnamphora	7
2322	Nepenthes_tobaica	7
2323	Nepenthes_xiphioides	8
2324	Nepenthes_singalana	7
2325	Nepenthes_aristolochioides	5
2326	Nepenthes_talagensis	7
2327	Nepenthes_adrianii	7
2328	Nepenthes_spathulata	7
2329	Nepenthes_inermis	5
2330	Nepenthes_jacquelineae	5
2331	Nepenthes_dubia	5
2332	Nepenthes_jamban	5
2333	Nepenthes_lingulata	7
2334	Nepenthes_flava	7
2335	Nepenthes_ovata	7
2336	Nepenthes_tenuis	7
2337	Nepenthes_naga	7
2338	Nepenthes_izumiae	7
2339	Nepenthes_bongso	8
2340	Nepenthes_adnata	7
2341	Nepenthes_longifolia	7
2342	Nepenthes_beccariana	7
2343	Nepenthes_mikei	7
2344	Nepenthes_rhombicaulis	8
2345	Nepenthes_spectabilis	7
2346	Nepenthes_lavicola	7
2347	Nepenthes_rigidifolia	7
2348	Nepenthes_angasanensis	7
2349	Nepenthes_diatas	7
2350	Nepenthes_densiflora	7
2351	Nepenthes_northiana	7
2352	Nepenthes_hispida	7
2353	Nepenthes_hirsuta	7
2354	Nepenthes_barcelonae	7
2355	Nepenthes_ventricosa	7
2356	Nepenthes_burkei	7
2357	Nepenthes_sibuyanensis	8
2358	Nepenthes_biak	7
2359	Nepenthes_insignis	7
2360	Nepenthes_bellii	7
2361	Nepenthes_merrilliana	7
2362	Nepenthes_surigaoensis	7
2363	Nepenthes_tentaculata	7
2364	Nepenthes_undulatifolia	7
2365	Nepenthes_hamata	7
2366	Nepenthes_nigra	7
2367	Nepenthes_glabrata	7
2368	Nepenthes_pitopangii	7
2369	Nepenthes_murudensis	7
2370	Nepenthes_muluensis	7
2371	Nepenthes_masoalensis	8
2372	Nepenthes_madagascariensis	7
2373	Drosera_regia	1
2374	Drosera_arcturi	2
2375	Drosera_glanduligera	2
2376	Drosera_binata_var_dichotoma	1
2377	Drosera_gigantea	2
2378	Drosera_peltata	2
2379	Drosera_auriculata	2
2380	Drosera_menziesii	2
2381	Drosera_macrantha_ssp_planchonii	2
2382	Drosera_rosulata	2
2383	Drosera_stolonifera	2
2384	Drosera_platypoda	2
2385	Drosera_prostratoscaposa	2
2386	Drosera_aberrans	2
2387	Drosera_dichrosepala	2
2388	Drosera_meristocaulis	2
2389	Drosera_roseana	2
2390	Drosera_helodes	2
2391	Drosera_scorpioides	2
2392	Drosera_sewelliae	2
2393	Drosera_leucoblasta	2
2394	Drosera_barbigera	2
2395	Drosera_pulchella	2
2396	Drosera_allantostigma	2
2397	Drosera_nitidula	2
2398	Drosera_omissa	2
2399	Drosera_pygmaea	2
2400	Drosera_occidentalis	2
2401	Drosera_paradoxa	2
2402	Drosera_caduca	2
2403	Drosera_petiolaris	2
2404	Drosera_lanata	2
2405	Drosera_ordensis	2
2406	Drosera_dilatatopetiolaris	2
2407	Drosera_falconeri	2
2408	Drosera_indica	2
2409	Drosera_spathulata	2
2410	Drosera_neocaledonica	2
2411	Drosera_brevifolia	1
2412	Drosera_felix	2
2413	Drosera_kaieteurensis	2
2414	Drosera_hirtella	2
2415	Drosera_biflora	1
2416	Drosera_esmeraldae	1
2417	Drosera_capillaris	1
2418	Drosera_tracyi	1
2419	Drosera_filiformis	1
2420	Drosera_rotundifolia	2
2421	Drosera_tokaiensis	2
2422	Drosera_communis	2
2423	Drosera_intermedia	2
2424	Drosera_linearis	1
2425	Drosera_anglica	2
2426	Drosera_slackii	2
2427	Drosera_collinsiae	2
2428	Drosera_peleacea	2
2429	Drosera_aliciae	2
2430	Drosera_capensis	2
2431	Drosera_montana_var_schwackei	2
2432	Drosera_graomogolensis	2
2433	Drosera_villosa	2
2434	Drosera_montana_var_tomentosa	2
2435	Drosera_tomentosa	2
2436	Drosera_graminifolia	2
2437	Drosera_chrysolepis	2
2438	Drosera_dilesiana	2
2439	Drosera_natalensis	2
2440	Drosera_alba	2
2441	Drosera_cistiflora	2
2442	Drosera_pauciflora	2
2443	Drosera_trinervia	2
2444	Drosera_hilaris	2
2445	Drosera_venusta	2
2446	Drosera_cuneifolia	2
2447	Drosera_burkeana	2
2448	Drosera_nidiformis	2
2449	Drosera_madagascariensis	2
2450	Drosera_stenopetala	2
2451	Drosera_uniflora	2
2452	Drosera_hamiltonii	2
2453	Drosera_prolifera	2
2454	Drosera_schizandra	2
2455	Drosera_adelae	2
2456	Drosera_burmannii	3
2457	Drosera_sessilifolia	1
2458	Aldrovanda_vesiculosa	4
2459	Dionaea_muscipula	3
2460	Darlingtonia_californica	7
2461	Sarracenia_leucophylla	7
2462	Sarracenia_alabamensis_ssp_wherryi	7
2463	Sarracenia_rubra_ssp_gulfensis	7
2464	Sarracenia_oreophita	7
2465	Sarracenia_alabamensis_ssp_alabamensis	7
2466	Sarracenia_alata	7
2467	Sarracenia_minor	7
2468	Sarracenia_rubra_ssp_rubra	7
2469	Sarracenia_jonesii	7
2470	Sarracenia_flava	7
2471	Sarracenia_psittacina	9
2472	Sarracenia_rosea	8
2473	Sarracenia_purpurea_ssp_purpurea	7
2474	Sarracenia_purpurea_ssp_vensa_var_venosa	7
2475	Roridula_dentata	2
2476	Heliamphora_sarracenioides	7
2477	Heliamphora_heterodoxa	8
2478	Heliamphora_collina	7
2479	Heliamphora_purpurascens	8
2480	Heliamphora_sp_Akopan	8
2481	Heliamphora_sp_Angasima	8
2482	Heliamphora_exappendiculata	7
2483	Heliamphora_uncinata	7
2484	Heliamphora_folliculata	7
2485	Heliamphora_glabra	8
2486	Heliamphora_elongata	7
2487	Heliamphora_nutans	8
2488	Heliamphora_arenicola	7
2489	Heliamphora_ionasi	7
2490	Heliamphora_tatei	7
2491	Heliamphora_ceracea	8
2492	Heliamphora_hispida	8
2493	Heliamphora_neblinae	8
2494	Heliamphora_parva	7
2495	Heliamphora_minor_var_pilosa	8
2496	Heliamphora_pulchella	8
2497	Heliamphora_huberi	7
2498	Heliamphora_chimantensis	7
2499	Heliamphora_ciliata	8
2500	Pinguicula_alpina	2
2501	Pinguicula_elongata	2
2502	Pinguicula_mirandae	2
2503	Pinguicula_hemiepiphytica	2
2504	Pinguicula_laueana	2
2505	Pinguicula_moranensis	2
2506	Pinguicula_conzattiin	2
2507	Pinguicula_medusina	1
2508	Pinguicula_crassifolia	2
2509	Pinguicula_emarginata	2
